id,scr_portcall_id,scr_portcall_type,pilotage_cst_dt_time,pilotage_nm,pilotage_imo,pilotage_snapshot_dt,pilotage_end_dt_time,pilotage_arrival_dt_time,pilotage_loc_from_code,pilotage_loc_to_code,pilotage_start_dt_time,pilotage_onboard_dt_time,created_at,updated_at
205751,NA,NA,2024-07-18T22:00:00Z,CL GENEVA,9911587,2024-07-18T22:25:01Z,NA,2024-07-18T21:50:00Z,AEBB,SEAE,2024-07-18T22:00:00Z,2024-07-18T21:50:00Z,2024-07-18T22:25:16Z,2024-07-18T22:25:16Z
330255,NA,NA,2024-08-25T21:00:00Z,GH COLUMBIA,9417426,2024-08-25T21:55:01Z,NA,2024-08-25T21:10:00Z,AEW,BTSNW,2024-08-25T21:15:00Z,2024-08-25T21:15:00Z,2024-08-25T21:55:16Z,2024-08-25T21:55:16Z
81000,NA,NA,2024-06-09T12:00:00Z,DING HENG 21,9935521,2024-06-09T13:55:01Z,2024-06-09T13:45:00Z,2024-06-09T12:20:00Z,OBV7,SEAE,2024-06-09T12:25:00Z,2024-06-09T12:20:00Z,2024-06-09T13:55:19Z,2024-06-09T13:55:19Z
362173,NA,NA,2024-09-04T06:45:00Z,AQUAGEM,9950909,2024-09-04T07:25:02Z,NA,2024-09-04T06:25:00Z,PEBGB,AESPA,2024-09-04T06:55:00Z,2024-09-04T06:55:00Z,2024-09-04T07:25:08Z,2024-09-04T07:25:08Z
55955,NA,NA,2024-06-02T01:15:00Z,COCHRANE,9687540,2024-06-02T04:25:01Z,2024-06-02T04:00:00Z,2024-06-02T01:20:00Z,PEBGA,P26,2024-06-02T01:20:00Z,2024-06-02T01:20:00Z,2024-06-02T04:25:15Z,2024-06-02T04:25:15Z
322040,NA,NA,2024-08-23T05:45:00Z,SILVER GWEN,9683362,2024-08-23T05:25:01Z,NA,NA,AEPBC,SEAE,NA,NA,2024-08-23T05:25:21Z,2024-08-23T05:25:21Z
47221,NA,NA,2024-05-30T11:00:00Z,XIN DA YANG ZHOU,9337949,2024-05-30T11:55:01Z,NA,2024-05-30T11:10:00Z,P34,SEAE,2024-05-30T11:25:00Z,2024-05-30T11:15:00Z,2024-05-30T11:55:21Z,2024-05-30T11:55:21Z
99887,NA,NA,2024-06-17T10:15:00Z,STEN IDUN,9261102,2024-06-15T08:25:01Z,NA,NA,PEBGC,AWPB,NA,NA,2024-06-15T08:25:17Z,2024-06-15T08:25:17Z
11711,NA,NA,2024-05-21T00:00:00Z,NURKEZ,9253325,2024-05-19T02:25:01Z,NA,NA,PEBGB,AEPA,NA,NA,2024-05-19T02:25:22Z,2024-05-19T02:25:22Z
238831,NA,NA,2024-07-29T08:00:00Z,STAR CARIOCA,9719549,2024-07-29T03:25:01Z,NA,NA,PEBGB,AESPA,NA,NA,2024-07-29T03:25:21Z,2024-07-29T03:25:21Z
72529,NA,NA,2024-06-07T06:00:00Z,SALAHUDDIN,9708796,2024-06-07T00:55:02Z,NA,NA,P24,SEAE,NA,NA,2024-06-07T00:55:15Z,2024-06-07T00:55:15Z
319613,NA,NA,2024-08-24T22:00:00Z,MTT SIBU,9912191,2024-08-22T11:25:01Z,NA,NA,B08,SEAE,NA,NA,2024-08-22T11:25:18Z,2024-08-22T11:25:18Z
74420,NA,NA,2024-06-07T11:00:00Z,TAI CHANG,9498872,2024-06-07T11:25:02Z,NA,2024-06-07T11:15:00Z,AESPA,SEAE,NA,NA,2024-06-07T11:25:14Z,2024-06-07T11:25:14Z
179048,NA,NA,2024-07-09T08:30:00Z,ALPHA WISDOM,9593440,2024-07-09T02:25:01Z,NA,NA,AEBC,SEAW,NA,NA,2024-07-09T02:25:21Z,2024-07-09T02:25:21Z
129415,NA,NA,2024-06-25T11:00:00Z,MSC ZONDA III,9436472,2024-06-24T06:25:01Z,NA,NA,P15,SEA9,NA,NA,2024-06-24T06:25:16Z,2024-06-24T06:25:16Z
277641,NA,NA,2024-08-11T01:00:00Z,MINERVA NIKE,9452581,2024-08-09T21:25:02Z,NA,NA,PEBGB,AESPA,NA,NA,2024-08-09T21:25:26Z,2024-08-09T21:25:26Z
162668,NA,NA,2024-07-03T19:30:00Z,ELLAN MANX,9931537,2024-07-03T23:25:01Z,2024-07-03T21:35:00Z,2024-07-03T19:25:00Z,PEBGB,AEW,2024-07-03T19:50:00Z,2024-07-03T19:45:00Z,2024-07-03T23:25:11Z,2024-07-03T23:25:11Z
333888,NA,NA,2024-08-27T01:00:00Z,CHALLENGE PRIME,9793272,2024-08-27T00:55:02Z,NA,2024-08-27T00:40:00Z,PWBGB,OT1,2024-08-27T00:45:00Z,2024-08-27T00:40:00Z,2024-08-27T00:55:20Z,2024-08-27T00:55:20Z
271741,NA,NA,2024-08-09T07:00:00Z,WARNOW CHIEF,9449857,2024-08-08T01:55:01Z,NA,NA,P40,SEAE,NA,NA,2024-08-08T01:55:19Z,2024-08-08T01:55:19Z
316535,NA,NA,2024-08-22T08:00:00Z,CAPELLA,9809057,2024-08-21T13:25:01Z,NA,NA,PEBGC,AEPBC,NA,NA,2024-08-21T13:25:14Z,2024-08-21T13:25:14Z
271698,NA,NA,2024-08-08T13:30:00Z,YOU SHEN 11,9916367,2024-08-08T01:25:01Z,NA,NA,PEBGC,AWPA,NA,NA,2024-08-08T01:25:21Z,2024-08-08T01:25:21Z
244566,NA,NA,2024-07-31T02:30:00Z,KOTA MEGAH,9632765,2024-07-30T23:55:01Z,2024-07-30T23:05:00Z,2024-07-30T22:00:00Z,AEW,SEAW,2024-07-30T22:00:00Z,2024-07-30T22:00:00Z,2024-07-30T23:55:16Z,2024-07-30T23:55:16Z
121596,NA,NA,2024-06-23T14:00:00Z,MSC INGY,9755945,2024-06-21T23:25:01Z,NA,NA,T208,AWW,NA,NA,2024-06-21T23:25:15Z,2024-06-21T23:25:15Z
105081,NA,NA,2024-06-17T07:00:00Z,OCEAN CADENCE,9967122,2024-06-17T00:25:01Z,NA,NA,AEBB,SEAW,NA,NA,2024-06-17T00:25:16Z,2024-06-17T00:25:16Z
36506,NA,NA,2024-05-26T22:45:00Z,LAVINIA OLDENDORFF,9691931,2024-05-26T13:25:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-05-26T13:25:18Z,2024-05-26T13:25:18Z
212997,NA,NA,2024-07-22T01:30:00Z,LADY OF LUCK,9160401,2024-07-21T02:55:01Z,NA,NA,PEBGA,P07,NA,NA,2024-07-21T02:55:20Z,2024-07-21T02:55:20Z
199389,NA,NA,2024-07-17T01:30:00Z,AFRICAN BATIS,9806110,2024-07-17T01:25:01Z,NA,NA,AEBB,SEAE,NA,NA,2024-07-17T01:25:18Z,2024-07-17T01:25:18Z
130216,NA,NA,2024-06-24T19:00:00Z,BILLIE,9488047,2024-06-24T10:25:02Z,NA,NA,AEW,SEAE,NA,NA,2024-06-24T10:25:17Z,2024-06-24T10:25:17Z
183673,NA,NA,2024-07-10T08:45:00Z,GEORGITSI,9590113,2024-07-10T09:25:01Z,NA,2024-07-10T08:30:00Z,PEBGC,AESPA,2024-07-10T08:30:00Z,2024-07-10T08:30:00Z,2024-07-10T09:25:21Z,2024-07-10T09:25:21Z
163604,NA,NA,2024-07-04T13:30:00Z,LIAN SHUN HU,9308986,2024-07-04T07:25:01Z,NA,NA,OMU1,AWPB,NA,NA,2024-07-04T07:25:13Z,2024-07-04T07:25:13Z
62158,NA,NA,2024-06-04T00:30:00Z,SINGAPORE PIONEER,9478262,2024-06-03T23:55:01Z,NA,2024-06-03T23:35:00Z,ASSPU,OSK2,NA,2024-06-03T23:35:00Z,2024-06-03T23:55:14Z,2024-06-03T23:55:14Z
345977,NA,NA,2024-08-30T13:30:00Z,K YOUNGHUNG,9708590,2024-08-30T14:25:01Z,NA,2024-08-30T13:40:00Z,AESPA,SEAE,2024-08-30T13:45:00Z,2024-08-30T13:40:00Z,2024-08-30T14:25:12Z,2024-08-30T14:25:12Z
33368,NA,NA,2024-05-25T10:15:00Z,ARDMORE ENDEAVOUR,9667942,2024-05-25T13:55:01Z,2024-05-25T13:40:00Z,2024-05-25T10:00:00Z,PEBGC,OTK18,2024-05-25T10:20:00Z,2024-05-25T10:10:00Z,2024-05-25T13:55:17Z,2024-05-25T13:55:17Z
172860,NA,NA,2024-07-07T08:00:00Z,NEW STAR,9332418,2024-07-07T06:55:01Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-07-07T06:55:23Z,2024-07-07T06:55:23Z
349758,NA,NA,2024-08-31T20:00:00Z,APL YANGSHAN,9462031,2024-08-31T19:55:01Z,NA,2024-08-31T19:15:00Z,P35,SEAE,NA,2024-08-31T19:15:00Z,2024-08-31T19:55:12Z,2024-08-31T19:55:12Z
345493,NA,NA,2024-09-01T00:15:00Z,VALIANT,9274288,2024-08-30T10:25:01Z,NA,NA,PEBGB,AESPA,NA,NA,2024-08-30T10:25:06Z,2024-08-30T10:25:06Z
197110,NA,NA,2024-07-19T01:00:00Z,EVER BURLY,9790086,2024-07-16T07:55:01Z,NA,NA,P09,SEAE,NA,NA,2024-07-16T07:55:21Z,2024-07-16T07:55:21Z
14940,NA,NA,2024-05-21T18:00:00Z,TORRANCE,9218650,2024-05-20T03:25:01Z,NA,NA,B05,SEAE,NA,NA,2024-05-20T03:25:16Z,2024-05-20T03:25:16Z
153067,NA,NA,2024-07-01T13:45:00Z,MARAN VISION,9332951,2024-07-01T03:25:01Z,NA,NA,PEBGB,AEBB,NA,NA,2024-07-01T03:25:18Z,2024-07-01T03:25:18Z
31851,NA,NA,2024-05-25T04:00:00Z,WORLD TRADER I,9278492,2024-05-25T02:55:01Z,NA,NA,OBH2,AEPA,NA,NA,2024-05-25T02:55:16Z,2024-05-25T02:55:16Z
10575,NA,NA,2024-05-18T15:00:00Z,SUNNY APATITE,9721891,2024-05-18T16:25:01Z,2024-05-18T16:10:00Z,2024-05-18T14:25:00Z,PEBGC,AEPA,2024-05-18T14:45:00Z,2024-05-18T14:45:00Z,2024-05-18T16:25:17Z,2024-05-18T16:25:17Z
320859,NA,NA,2024-08-22T23:15:00Z,BLUEBIRD ARROW,9635377,2024-08-22T23:25:01Z,NA,2024-08-22T23:15:00Z,PEBGB,AESPA,NA,NA,2024-08-22T23:25:16Z,2024-08-22T23:25:16Z
131146,NA,NA,2024-06-24T17:30:00Z,TAIRYU,9774317,2024-06-24T18:25:01Z,2024-06-24T18:10:00Z,2024-06-24T17:15:00Z,PEBGC,AEBB,2024-06-24T17:15:00Z,2024-06-24T17:15:00Z,2024-06-24T18:25:19Z,2024-06-24T18:25:19Z
72605,NA,NA,2024-06-08T09:00:00Z,JIN JI YUAN,9170638,2024-06-07T01:25:01Z,NA,NA,P32,SEAE,NA,NA,2024-06-07T01:25:15Z,2024-06-07T01:25:15Z
278204,NA,NA,2024-08-11T11:45:00Z,MSC NELA,9839296,2024-08-10T01:25:01Z,NA,NA,AWH,P18,NA,NA,2024-08-10T01:25:19Z,2024-08-10T01:25:19Z
194913,NA,NA,2024-07-15T17:30:00Z,VELOS EMERALD,9402213,2024-07-15T17:25:01Z,NA,NA,AEBB,SEAW,NA,NA,2024-07-15T17:25:19Z,2024-07-15T17:25:19Z
376643,NA,NA,2024-09-09T02:00:00Z,ONE HOPE,9212125,2024-09-08T18:55:01Z,NA,NA,AEBB,SEAW,NA,NA,2024-09-08T18:55:10Z,2024-09-08T18:55:10Z
5975,NA,NA,2024-05-17T06:00:00Z,SILVER LEO,9895329,2024-05-17T05:55:01Z,NA,2024-05-17T05:25:00Z,ASSPU,BST2,2024-05-17T05:45:00Z,2024-05-17T05:35:00Z,2024-05-17T05:55:12Z,2024-05-17T05:55:12Z
190437,NA,NA,2024-07-15T02:00:00Z,CHENG MAY,9751028,2024-07-14T08:55:01Z,NA,NA,AEBA,SEAW,NA,NA,2024-07-14T08:55:17Z,2024-07-14T08:55:17Z
213047,NA,NA,2024-07-21T03:30:00Z,BW KESTREL,9607203,2024-07-21T02:55:01Z,NA,NA,OTK19,SEAW,NA,NA,2024-07-21T02:55:21Z,2024-07-21T02:55:21Z
128429,NA,NA,2024-06-23T23:00:00Z,TINOS,9597795,2024-06-24T00:25:01Z,2024-06-23T23:50:00Z,2024-06-23T23:00:00Z,AEW,SEAE,2024-06-23T23:05:00Z,2024-06-23T23:05:00Z,2024-06-24T00:25:16Z,2024-06-24T00:25:16Z
360262,NA,NA,2024-09-04T05:45:00Z,CMA CGM PALAIS ROYAL,9839181,2024-09-03T21:25:01Z,NA,NA,PEBGA,P38,NA,NA,2024-09-03T21:25:12Z,2024-09-03T21:25:12Z
65793,NA,NA,2024-06-06T13:30:00Z,HENG DA 88,8599069,2024-06-05T01:25:02Z,NA,NA,APCDG,SEAW,NA,NA,2024-06-05T01:25:16Z,2024-06-05T01:25:16Z
18499,NA,NA,2024-05-22T01:00:00Z,CMA CGM TANYA,9722704,2024-05-21T03:55:01Z,NA,NA,PWBGA,P39,NA,NA,2024-05-21T03:55:15Z,2024-05-21T03:55:15Z
171455,NA,NA,2024-07-09T03:00:00Z,MSC SUJIN,9966958,2024-07-06T22:55:01Z,NA,NA,T206,SEAW,NA,NA,2024-07-06T22:55:23Z,2024-07-06T22:55:23Z
216642,NA,NA,2024-07-22T04:00:00Z,POSH DEEP C,9265342,2024-07-22T05:25:01Z,NA,2024-07-22T04:00:00Z,YPD2E,AWW,2024-07-22T04:40:00Z,2024-07-22T04:10:00Z,2024-07-22T05:25:19Z,2024-07-22T05:25:19Z
150804,NA,NA,2024-06-30T10:45:00Z,KIM HENG 3803,9448126,2024-06-30T11:25:01Z,2024-06-30T10:55:00Z,2024-06-30T10:10:00Z,PEBGA,AEW,2024-06-30T10:15:00Z,2024-06-30T10:10:00Z,2024-06-30T11:25:19Z,2024-06-30T11:25:19Z
365114,NA,NA,2024-09-05T12:30:00Z,ST MARY,9219252,2024-09-05T04:55:01Z,NA,NA,PWBGA,P41,NA,NA,2024-09-05T04:55:07Z,2024-09-05T04:55:07Z
131334,NA,NA,2024-06-24T19:00:00Z,AQUARIS,9251822,2024-06-24T20:25:01Z,NA,2024-06-24T18:25:00Z,OSPS2,ARAFR,2024-06-24T18:25:00Z,2024-06-24T18:25:00Z,2024-06-24T20:25:18Z,2024-06-24T20:25:18Z
8111,NA,NA,2024-05-17T22:30:00Z,CASTOR,9812420,2024-05-17T22:55:01Z,NA,2024-05-17T21:50:00Z,PWBGA,AWPA,2024-05-17T22:40:00Z,2024-05-17T22:40:00Z,2024-05-17T22:55:19Z,2024-05-17T22:55:19Z
380026,NA,NA,2024-09-10T04:00:00Z,SINAR SABA,9970454,2024-09-09T23:25:02Z,NA,NA,P23,B05,NA,NA,2024-09-09T23:25:06Z,2024-09-09T23:25:06Z
108080,NA,NA,2024-06-17T22:00:00Z,EVER OUTWIT,9913901,2024-06-17T22:25:02Z,NA,2024-06-17T21:55:00Z,PEBGA,P28,2024-06-17T22:05:00Z,2024-06-17T22:05:00Z,2024-06-17T22:25:19Z,2024-06-17T22:25:19Z
98574,NA,NA,2024-06-15T02:00:00Z,KOTA DUTA,9483487,2024-06-15T01:25:01Z,NA,2024-06-15T01:15:00Z,B07,SEAE,NA,2024-06-15T01:20:00Z,2024-06-15T01:25:14Z,2024-06-15T01:25:14Z
273462,NA,NA,2024-08-08T09:15:00Z,BALTIMORE EXPRESS,9665621,2024-08-08T12:25:01Z,2024-08-08T12:15:00Z,2024-08-08T08:55:00Z,PEBGA,P23,2024-08-08T09:25:00Z,2024-08-08T09:15:00Z,2024-08-08T12:25:21Z,2024-08-08T12:25:21Z
269125,NA,NA,2024-08-07T07:00:00Z,HONG YU,9548548,2024-08-07T06:25:01Z,2024-08-07T06:10:00Z,2024-08-07T05:30:00Z,AEBB,SEAE,2024-08-07T05:30:00Z,2024-08-07T05:30:00Z,2024-08-07T06:25:22Z,2024-08-07T06:25:22Z
96890,NA,NA,2024-06-14T17:00:00Z,JAZZ,9804849,2024-06-14T10:55:01Z,NA,NA,PWBGB,OSK2,NA,NA,2024-06-14T10:55:16Z,2024-06-14T10:55:16Z
40012,NA,NA,2024-05-29T17:30:00Z,INTERASIA HORIZON,9351050,2024-05-28T06:25:01Z,NA,NA,P08,SEAW,NA,NA,2024-05-28T06:25:37Z,2024-05-28T06:25:37Z
23123,NA,NA,2024-05-22T12:00:00Z,MARVEL,9364930,2024-05-22T12:25:01Z,NA,2024-05-22T11:30:00Z,AWPB,OTS1,2024-05-22T12:00:00Z,2024-05-22T11:45:00Z,2024-05-22T12:25:17Z,2024-05-22T12:25:17Z
128512,NA,NA,2024-06-24T02:00:00Z,AMIS QUEEN,9852676,2024-06-24T00:55:01Z,NA,NA,AEBB,SEAW,NA,NA,2024-06-24T00:55:16Z,2024-06-24T00:55:16Z
169269,NA,NA,2024-07-06T06:30:00Z,HENG DA 88,8599069,2024-07-06T04:55:02Z,NA,NA,APF3A,SEAW,NA,NA,2024-07-06T04:55:19Z,2024-07-06T04:55:19Z
33639,NA,NA,2024-05-25T14:30:00Z,DEBONAIR,9635066,2024-05-25T15:25:01Z,NA,2024-05-25T14:50:00Z,AWQI,OSV10,2024-05-25T14:50:00Z,2024-05-25T14:50:00Z,2024-05-25T15:25:18Z,2024-05-25T15:25:18Z
178446,NA,NA,2024-07-09T00:00:00Z,DEBONAIR,9635066,2024-07-08T22:55:01Z,NA,2024-07-08T22:10:00Z,OSV10,DGA,NA,2024-07-08T22:20:00Z,2024-07-08T22:55:21Z,2024-07-08T22:55:21Z
121861,NA,NA,2024-06-23T19:30:00Z,ONE RELIABILITY,9952737,2024-06-22T00:55:01Z,NA,NA,PEBGA,P21,NA,NA,2024-06-22T00:55:16Z,2024-06-22T00:55:16Z
272654,NA,NA,2024-08-08T06:15:00Z,DING HENG 30,9994917,2024-08-08T06:55:01Z,2024-08-08T06:35:00Z,2024-08-08T05:10:00Z,PEBGC,AEPBB,2024-08-08T06:00:00Z,2024-08-08T05:55:00Z,2024-08-08T06:55:18Z,2024-08-08T06:55:18Z
258818,NA,NA,2024-08-04T18:00:00Z,BUZLUDJA,9835783,2024-08-04T06:25:02Z,NA,NA,PEBGB,AEBC,NA,NA,2024-08-04T06:25:25Z,2024-08-04T06:25:25Z
293359,NA,NA,2024-08-15T19:30:00Z,EVER GRADE,9820855,2024-08-14T14:25:01Z,NA,NA,P28,SEAW,NA,NA,2024-08-14T14:25:21Z,2024-08-14T14:25:21Z
232632,NA,NA,2024-07-27T03:30:00Z,EUROPEAN HIGHWAY,9206011,2024-07-27T03:55:01Z,NA,2024-07-27T03:10:00Z,PEBGA,P14,2024-07-27T03:40:00Z,2024-07-27T03:40:00Z,2024-07-27T03:55:19Z,2024-07-27T03:55:19Z
286318,NA,NA,2024-08-15T00:00:00Z,MSC SUPARNA F,9147227,2024-08-12T11:25:01Z,NA,NA,T210,SEAW,NA,NA,2024-08-12T11:25:18Z,2024-08-12T11:25:18Z
329175,NA,NA,2024-08-25T11:30:00Z,ORKIM POWER,9546825,2024-08-25T11:55:02Z,NA,2024-08-25T11:30:00Z,OSV2,SEAE,NA,2024-08-25T11:30:00Z,2024-08-25T11:55:17Z,2024-08-25T11:55:17Z
190143,NA,NA,2024-07-15T00:30:00Z,SHANDONG DA ZHI,9593957,2024-07-14T06:55:01Z,NA,NA,AEBA,SEAW,NA,NA,2024-07-14T06:55:20Z,2024-07-14T06:55:20Z
263125,NA,NA,2024-08-05T23:30:00Z,GLOBAL FLORA,9750452,2024-08-05T12:25:01Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-08-05T12:25:19Z,2024-08-05T12:25:19Z
192531,NA,NA,2024-07-16T13:30:00Z,ONE OWL,9741449,2024-07-15T02:25:01Z,NA,NA,P19,SEAE,NA,NA,2024-07-15T02:25:25Z,2024-07-15T02:25:25Z
159537,NA,NA,2024-07-03T00:30:00Z,EVER BLISS,9786932,2024-07-02T22:25:02Z,NA,NA,PWBGA,P28,NA,NA,2024-07-02T22:25:19Z,2024-07-02T22:25:19Z
277552,NA,NA,2024-08-10T10:45:00Z,HAI NAM 89,9309605,2024-08-09T20:55:01Z,NA,NA,PEBGC,AEBC,NA,NA,2024-08-09T20:55:16Z,2024-08-09T20:55:16Z
75807,NA,NA,2024-06-08T00:00:00Z,SEMERA,9617428,2024-06-07T23:55:01Z,NA,2024-06-07T23:10:00Z,AEW,SEAE,2024-06-07T23:15:00Z,2024-06-07T23:10:00Z,2024-06-07T23:55:14Z,2024-06-07T23:55:14Z
283764,NA,NA,2024-08-11T18:10:00Z,ANDROMEDA V,9174115,2024-08-11T18:25:01Z,NA,2024-08-11T18:00:00Z,APSPT,APTE1,NA,2024-08-11T18:05:00Z,2024-08-11T18:25:18Z,2024-08-11T18:25:18Z
58254,NA,NA,2024-06-02T21:00:00Z,BTS ELIZABETH,9460629,2024-06-02T21:25:01Z,NA,2024-06-02T21:20:00Z,AWPA,OTK3,NA,NA,2024-06-02T21:25:18Z,2024-06-02T21:25:18Z
80418,NA,NA,2024-06-10T15:00:00Z,MSC DAVAO III,9243241,2024-06-09T09:55:01Z,NA,NA,PWBGA,T204,NA,NA,2024-06-09T09:55:19Z,2024-06-09T09:55:19Z
346385,NA,NA,2024-08-30T21:00:00Z,MARAN GAS PSARA,9844863,2024-08-30T18:25:01Z,NA,NA,PGBG,ASSPU,NA,NA,2024-08-30T18:25:11Z,2024-08-30T18:25:11Z
197533,NA,NA,2024-07-16T09:30:00Z,AFRICAN BATIS,9806110,2024-07-16T09:55:01Z,NA,2024-07-16T08:55:00Z,ABBL1,AEBB,2024-07-16T09:20:00Z,2024-07-16T08:55:00Z,2024-07-16T09:55:19Z,2024-07-16T09:55:19Z
222761,NA,NA,2024-07-24T01:15:00Z,JULIUS CAESAR,9912244,2024-07-24T01:55:01Z,NA,2024-07-24T00:50:00Z,PJSB,AEBA,2024-07-24T01:25:00Z,2024-07-24T01:25:00Z,2024-07-24T01:55:21Z,2024-07-24T01:55:21Z
309639,NA,NA,2024-08-19T17:00:00Z,ROTTERDAM TRADER,9255751,2024-08-19T10:55:01Z,NA,NA,P01,SEAW,NA,NA,2024-08-19T10:55:17Z,2024-08-19T10:55:17Z
266332,NA,NA,2024-08-09T08:00:00Z,JOLANDA,9724867,2024-08-06T09:55:01Z,NA,NA,PEBGC,AESPA,NA,NA,2024-08-06T09:55:17Z,2024-08-06T09:55:17Z
62992,NA,NA,2024-06-06T12:00:00Z,ANAHITA,9869590,2024-06-04T04:25:01Z,NA,NA,PEBGC,AEBC,NA,NA,2024-06-04T04:25:15Z,2024-06-04T04:25:15Z
76609,NA,NA,2024-06-08T05:00:00Z,KOTA HAPAS,9238624,2024-06-08T05:25:01Z,NA,2024-06-08T05:20:00Z,B06,SEAE,NA,2024-06-08T05:20:00Z,2024-06-08T05:25:14Z,2024-06-08T05:25:14Z
326493,NA,NA,2024-08-24T14:30:00Z,JM SUTERA 1,9434084,2024-08-24T15:55:01Z,2024-08-24T15:30:00Z,2024-08-24T14:15:00Z,OSV2,AWPA,2024-08-24T14:30:00Z,2024-08-24T14:15:00Z,2024-08-24T15:55:13Z,2024-08-24T15:55:13Z
89785,NA,NA,2024-06-13T04:00:00Z,SUMBER STRONG 3600,9227156,2024-06-12T06:55:01Z,NA,NA,PWBGB,ASH,NA,NA,2024-06-12T06:55:14Z,2024-06-12T06:55:14Z
130497,NA,NA,2024-06-24T17:00:00Z,PACIFIC VITALITY,9913236,2024-06-24T12:25:01Z,NA,NA,AESPA,SEAE,NA,NA,2024-06-24T12:25:18Z,2024-06-24T12:25:18Z
238380,NA,NA,2024-07-30T02:30:00Z,XIN AN YANG,9473389,2024-07-29T00:55:01Z,NA,NA,PEBGC,AESPA,NA,NA,2024-07-29T00:55:19Z,2024-07-29T00:55:19Z
251827,NA,NA,2024-08-03T05:00:00Z,ANL BURRUP TRADER,9383481,2024-08-02T03:55:01Z,NA,NA,PEBGA,P39,NA,NA,2024-08-02T03:55:19Z,2024-08-02T03:55:19Z
83612,NA,NA,2024-06-10T14:30:00Z,LKI 309,9935571,2024-06-10T08:55:01Z,NA,NA,PJSB,APCDG,NA,NA,2024-06-10T08:55:16Z,2024-06-10T08:55:16Z
164981,NA,NA,2024-07-05T01:15:00Z,VS GLORY,9339624,2024-07-04T23:55:01Z,NA,NA,PWBGA,AWPB,NA,NA,2024-07-04T23:55:15Z,2024-07-04T23:55:15Z
93440,NA,NA,2024-06-13T12:00:00Z,SM TIANJIN,9464704,2024-06-13T09:55:01Z,NA,NA,PEBGA,B05,NA,NA,2024-06-13T09:55:16Z,2024-06-13T09:55:16Z
200729,NA,NA,2024-07-18T02:00:00Z,FORTUNE GLORY,9234678,2024-07-17T08:55:01Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-07-17T08:55:19Z,2024-07-17T08:55:19Z
282674,NA,NA,2024-08-11T13:00:00Z,TOMINI K11,9860972,2024-08-11T08:55:02Z,NA,NA,PEBGB,AESPA,NA,NA,2024-08-11T08:55:23Z,2024-08-11T08:55:23Z
173522,NA,NA,2024-07-07T11:15:00Z,YUAN TANG WAN,9846005,2024-07-07T10:55:01Z,NA,NA,AEHB,OBH2,NA,NA,2024-07-07T10:55:24Z,2024-07-07T10:55:24Z
134100,NA,NA,2024-06-25T13:30:00Z,AP SVETI VLAHO,9331696,2024-06-25T14:55:01Z,2024-06-25T14:45:00Z,2024-06-25T13:35:00Z,PEBGB,AESPA,2024-06-25T13:40:00Z,2024-06-25T13:35:00Z,2024-06-25T14:55:14Z,2024-06-25T14:55:14Z
117154,NA,NA,2024-06-20T14:00:00Z,DHT REDWOOD,9528940,2024-06-20T12:55:01Z,NA,NA,PEBGC,AESPA,NA,NA,2024-06-20T12:55:16Z,2024-06-20T12:55:16Z
376521,NA,NA,2024-09-08T18:00:00Z,CHRISTOS K,9700081,2024-09-08T17:25:01Z,NA,2024-09-08T16:55:00Z,AEBB,SEAW,2024-09-08T16:55:00Z,2024-09-08T16:55:00Z,2024-09-08T17:25:10Z,2024-09-08T17:25:10Z
275232,NA,NA,2024-08-09T08:00:00Z,JEIL CRYSTAL,9193587,2024-08-09T02:25:01Z,NA,NA,OBV7,OBV2,NA,NA,2024-08-09T02:25:18Z,2024-08-09T02:25:18Z
331744,NA,NA,2024-08-26T09:30:00Z,PHOSPHOR,9354179,2024-08-26T07:25:01Z,NA,NA,PGBG,ASSPU,NA,NA,2024-08-26T07:25:18Z,2024-08-26T07:25:18Z
117432,NA,NA,2024-06-22T13:30:00Z,MSC ALESSIA,9225653,2024-06-20T14:55:01Z,NA,NA,P15,AEW,NA,NA,2024-06-20T14:55:22Z,2024-06-20T14:55:22Z
375526,NA,NA,2024-09-08T08:45:00Z,NEW DREAM,9689976,2024-09-08T08:55:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-09-08T08:55:06Z,2024-09-08T08:55:06Z
346447,NA,NA,2024-08-30T21:00:00Z,SPRING PASSION,9770593,2024-08-30T18:55:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-08-30T18:55:11Z,2024-08-30T18:55:11Z
121240,NA,NA,2024-06-22T05:45:00Z,MSC MEDITERRANEAN,9102710,2024-06-21T20:25:01Z,NA,NA,T209,SEAE,NA,NA,2024-06-21T20:25:18Z,2024-06-21T20:25:18Z
264777,NA,NA,2024-08-08T17:00:00Z,BRIGHT FUJI,9989833,2024-08-06T02:25:02Z,NA,NA,P32,SEAE,NA,NA,2024-08-06T02:25:20Z,2024-08-06T02:25:20Z
273164,NA,NA,2024-08-09T08:00:00Z,AQUAPRIDE,9969211,2024-08-08T09:55:01Z,NA,NA,PEBGC,AEBC,NA,NA,2024-08-08T09:55:16Z,2024-08-08T09:55:16Z
